FEATURE,MICRO-FEATURE,TRIGGER,event,feature.name,feature.type,step.name,step.index,step.type,step.success,interaction.name,interaction.value,message.type,message.name,message.code,
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Parcial,Clique em solicitar cancelamento,'feature-interaction','electronic-cancellation','service','partial-cancellarion',2,'intermediary',false,'confirm','next','-','-','-'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Todos os Produtos,Exibição da tela de inicio,'feature-step','electronic-cancellation','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Todos os Produtos,Clique nas opções,'feature-interaction','electronic-cancellation','service','home',1,'initial',false,'cancel','partial-cancellation' || 'all-products','-','-','-'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Todos os Produtos,Exibição da tela de cancelamento parcial dos produtos,'feature-step','electronic-cancellation','service','all-products',2,'intermediary',false,'-','-','-','-','-'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Todos os Produtos,Clique em solicitar cancelamento,'feature-interaction','electronic-cancellation','service','all-products',2,'intermediary',false,'confirm','next','-','-','-'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Todos os Produtos,Clique em motivo do cancelamento,'feature-interaction','electronic-cancellation','service','reason-for-cancellation',3,'completion',true,'cancel','[reason-for-cancellation]','-','-','-'
Atendimento,Documentos,Exibição da tela de inicio,'feature-step','documents','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Documentos,Clique em todos os links que levam para a categoria de página de documentos. [imagem + título + botão],'feature-interaction','documents','service','home',1,'initial',false,'manuals' || 'contracts' || 'terms' || 'pucs','[document-name]','-','-','-'
Atendimento,Documentos - Manuais,Exibição da tela de inicio,'feature-step','manuals','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Documentos - Manuais,Clique no nome do documento.,'feature-interaction','manuals','service','home',1,'initial',false,'document','[document-name]','-','-','-'
Atendimento,Documentos - Contratos,Exibição da tela de inicio,'feature-step','contracts','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Documentos - Contratos,Clique no nome do documento.,'feature-interaction','contracts','service','home',1,'initial',false,'document','[document-name]','-','-','-'
Atendimento,Documentos - Termos,Exibição da tela de inicio,'feature-step','terms','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Documentos - Termos,Clique no nome do documento.,'feature-interaction','terms','service','home',1,'initial',false,'document','[document-name]','-','-','-'
Atendimento,Documentos - Pucs,Exibição da tela de inicio,'feature-step','pucs','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Documentos - Pucs,Clique no nome do documento.,'feature-interaction','pucs','service','home',1,'initial',false,'document','[document-name]','-','-','-'
Atendimento,Devolver Equipamento,Exibição passo 1 - Dados Pessoais,'feature-step','return-equipment','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Devolver Equipamento,Clique no botão Próximo no step de dados pessoais.,'feature-interaction','return-equipment','service','home',1,'initial',false,'personal-data','next','-','-','-'
Atendimento,Devolver Equipamento,Exibição passo 2 - Endereço da Coleta,'feature-step','return-equipment','service','adress',2,'intermediary',false,'-','-','-','-','-'
Atendimento,Devolver Equipamento,Clique no botão enviar no step de endereço de coleta.,'feature-interaction','return-equipment','service','adress',2,'intermediary',false,'confirm','next','-','-','-'
Atendimento,Devolver Equipamento,Sucesso no envio da solicitação.,'feature-step','return-equipment','service','form-submitted-success',3,'completion',true,'-','-','-','-','-'
Atendimento,Pergunte À Vivi,Exibição do Chat da Vivi,'feature-step','ask-vivi','service','home',1,'initial',false,'-','-','-','-','-'
